customer_code,paid_date,channel,subchannel,sku_code
C699289761061,2025-04-19,Retail,Store,P738030013003
C699289761061,2025-03-14,EC,Douyin,P3145894711406
C699289761061,2025-03-13,EC,MPS,P505545964936
C699289761061,2025-06-15,Retail,Store,P9044336111026
C699289761061,2025-06-29,EC,Tmall,P5998119812730
C093336631225,2025-03-20,EC,Douyin,P423900672172
C09147238434,2025-05-24,Retail,Store,P012239289085
C09147238434,2025-05-10,EC,MPS,P682574566030
C09147238434,2025-02-28,Retail,Store,P729337735931
C09147238434,2025-05-16,EC,.CN,P827687841262
C248062881092,2025-07-13,EC,JD,P005578557536
C21617489777,2025-07-20,Retail,Store,P531820789467
C21617489777,2025-04-21,EC,Tmall,P3185664213664
C21617489777,2025-03-14,Retail,Store,P48069238936
C21617489777,2025-03-29,EC,Douyin,P946176736192
C832779381917,2025-05-09,EC,JD,P5467074613652
C270884221715,2025-06-30,EC,MPS,P527585582363
C695385761668,2025-06-26,Retail,Store,P007361904165
C695385761668,2025-06-19,Retail,Store,P529243555244
C695385761668,2025-07-13,EC,.CN,P420707572034
C695385761668,2025-04-08,Retail,Store,P336925158315
C695385761668,2025-04-23,Retail,Store,P169505445391
C695385761668,2025-03-06,EC,.CN,P565502573732
C695385761668,2025-05-01,Retail,Store,P60623698895
C695385761668,2025-03-22,Retail,Store,P38353483784
C695385761668,2025-06-04,Retail,Store,P4882347310398
C695385761668,2025-02-03,EC,MPS,P950080866066
C695385761668,2025-06-17,Retail,Store,P1563848910486
C695385761668,2025-03-19,Retail,Store,P8825699710667
C695385761668,2025-05-13,Retail,Store,P354996277454
C695385761668,2025-03-05,Retail,Store,P219559785528
C695385761668,2025-06-18,EC,MPS,P603708193307
C695385761668,2025-04-25,Retail,Store,P88410981330
C695385761668,2025-06-13,EC,Tmall,P611927761822
C695385761668,2025-07-05,Retail,Store,P04824682264
C695385761668,2025-04-25,EC,Tmall,P849316722390
C695385761668,2025-06-07,EC,Tmall,P774773923369
C695385761668,2025-06-01,EC,.CN,P828433202347
C695385761668,2025-02-06,EC,MPS,P83120385198
C695385761668,2025-07-15,EC,MPS,P72363532170
C695385761668,2025-03-24,EC,Douyin,P681118941017
C695385761668,2025-06-16,Retail,Store,P712811887923
C695385761668,2025-03-28,Retail,Store,P052848708206
C695385761668,2025-06-29,Retail,Store,P5677410513156
C695385761668,2025-05-07,Retail,Store,P348721587824
C695385761668,2025-04-10,EC,JD,P6348727712856
C695385761668,2025-06-14,EC,Tmall,P357518122073
C695385761668,2025-02-27,Retail,Store,P226929392457
C695385761668,2025-05-28,Retail,Store,P713935333034
C695385761668,2025-07-19,EC,Tmall,P2331472911720
C695385761668,2025-07-23,EC,JD,P058051598624
C695385761668,2025-02-07,Retail,Store,P4834497911029
C695385761668,2025-03-13,EC,Douyin,P9112251910534
C695385761668,2025-04-08,Retail,Store,P334776152978
C695385761668,2025-02-24,Retail,Store,P468883954877
C695385761668,2025-04-03,Retail,Store,P2919636211111
C695385761668,2025-07-21,EC,Douyin,P909182236029
C695385761668,2025-04-14,Retail,Store,P106100604307
C695385761668,2025-03-23,Retail,Store,P100945415792
C695385761668,2025-03-14,Retail,Store,P64623904178
C695385761668,2025-04-18,EC,Tmall,P303176325017
C695385761668,2025-04-26,EC,Tmall,P7173591813167
C695385761668,2025-02-06,Retail,Store,P611473369441
C695385761668,2025-03-03,Retail,Store,P273058575208
C695385761668,2025-04-24,EC,JD,P4014214113137
C695385761668,2025-07-05,Retail,Store,P7314463213197
C695385761668,2025-02-20,Retail,Store,P436379676775
C695385761668,2025-04-25,Retail,Store,P389454193869
C695385761668,2025-06-10,EC,.CN,P63736937216
C695385761668,2025-03-18,EC,Douyin,P0040708412837
C695385761668,2025-03-24,Retail,Store,P4387622613953
C695385761668,2025-07-23,EC,Tmall,P677800041924
C695385761668,2025-06-30,EC,.CN,P2409379211359
C695385761668,2025-05-22,EC,.CN,P0400309911909
C695385761668,2025-04-10,Retail,Store,P801550677236
C695385761668,2025-06-28,EC,.CN,P307467731095
C695385761668,2025-02-14,EC,MPS,P5801986812148
C695385761668,2025-06-25,EC,Douyin,P965864297089
C695385761668,2025-04-02,Retail,Store,P329914511228
C695385761668,2025-06-14,EC,Douyin,P7972887210368
C695385761668,2025-02-11,EC,.CN,P215346107254
C695385761668,2025-03-29,EC,Douyin,P8327263212374
C695385761668,2025-03-30,Retail,Store,P942238509411
C695385761668,2025-07-27,EC,Douyin,P1062504512364
C695385761668,2025-05-22,EC,JD,P690238862076
C695385761668,2025-07-11,EC,Tmall,P111767443909
C695385761668,2025-03-11,EC,Tmall,P620843942424
C695385761668,2025-07-21,EC,MPS,P6890321912248
C695385761668,2025-02-11,EC,JD,P2283301613528
C695385761668,2025-04-13,Retail,Store,P860696445459
C695385761668,2025-03-25,EC,Douyin,P507316502894
C00881472841,2025-06-15,Retail,Store,P816140141508
C00881472841,2025-04-17,Retail,Store,P909136765180
C00881472841,2025-02-24,EC,.CN,P964828646122
C768865741797,2025-05-16,Retail,Store,P681556397166
C915759831136,2025-05-29,EC,Douyin,P9727500212301
C915759831136,2025-02-11,Retail,Store,P9679681913112
C915759831136,2025-05-09,Retail,Store,P060997344121
C915759831136,2025-04-03,Retail,Store,P5964321911993
C11213502745,2025-03-25,Retail,Store,P783181865338
C11213502745,2025-06-05,Retail,Store,P84116857446
C350467441537,2025-07-02,Retail,Store,P950758619597
C036442181662,2025-03-17,EC,MPS,P919485788191
C036442181662,2025-05-23,Retail,Store,P887387125491
C036442181662,2025-02-17,EC,Tmall,P536834106830
C95846124695,2025-07-12,EC,MPS,P889618486218
C95846124695,2025-07-08,Retail,Store,P406973327972
C92815771675,2025-03-27,EC,Tmall,P016446168875
C951668761180,2025-04-08,Retail,Store,P6984742310879
C303103671183,2025-06-14,Retail,Store,P8744563681
C3949691731,2025-03-15,Retail,Store,P04865979483
C3949691731,2025-05-16,Retail,Store,P009457445312
C3949691731,2025-05-20,Retail,Store,P45080550640
C265039291783,2025-04-29,EC,JD,P966096841258
C265039291783,2025-04-10,EC,Tmall,P8039976013756
C265039291783,2025-02-14,Retail,Store,P34830529912
C265039291783,2025-04-10,EC,MPS,P350779876389
C184029601382,2025-06-03,EC,MPS,P715116212809
C184029601382,2025-03-14,EC,Douyin,P2232872312333
C184029601382,2025-05-26,EC,.CN,P797971779502
C184029601382,2025-04-05,EC,Tmall,P3182404813723
C820036831686,2025-05-20,Retail,Store,P5361008411110
C172161661635,2025-05-16,Retail,Store,P0151707911783
C172161661635,2025-03-08,Retail,Store,P939048703172
C172161661635,2025-02-14,Retail,Store,P727559266728
C172161661635,2025-05-28,Retail,Store,P4475813112951
C513754371885,2025-07-05,Retail,Store,P59136788773
C513754371885,2025-06-12,EC,Douyin,P932595837984
C513754371885,2025-03-13,Retail,Store,P506807513113
C44499904531,2025-04-30,Retail,Store,P8451586410668
C44499904531,2025-07-04,EC,JD,P8796996813983
C44499904531,2025-04-22,Retail,Store,P85062322825
C093137891194,2025-06-25,Retail,Store,P93889545943
C093137891194,2025-02-25,EC,Tmall,P515392323914
C093137891194,2025-06-21,EC,Douyin,P366425039621
C009148741772,2025-04-17,Retail,Store,P283370456394
C009148741772,2025-05-23,Retail,Store,P330231424317
C009148741772,2025-04-14,Retail,Store,P12343688392
C009148741772,2025-06-13,EC,MPS,P718202873472
C009148741772,2025-03-30,EC,.CN,P926306611830
C009148741772,2025-02-27,EC,MPS,P9451853411505
C009148741772,2025-04-26,Retail,Store,P675512171846
C009148741772,2025-06-29,Retail,Store,P90506288223
C009148741772,2025-03-27,Retail,Store,P4566217710450
C009148741772,2025-07-06,EC,Douyin,P947799289178
C009148741772,2025-07-27,Retail,Store,P237473007050
C009148741772,2025-03-15,Retail,Store,P326416062857
C009148741772,2025-03-30,Retail,Store,P487874934576
C009148741772,2025-04-01,EC,.CN,P737060964608
C009148741772,2025-05-17,EC,.CN,P245450572971
C009148741772,2025-05-16,EC,MPS,P354383173779
C009148741772,2025-02-12,EC,.CN,P136753526150
C009148741772,2025-05-29,Retail,Store,P994155937948
C009148741772,2025-07-19,EC,JD,P226621395068
C009148741772,2025-07-20,Retail,Store,P25225900208
C009148741772,2025-05-31,Retail,Store,P4337074710204
C009148741772,2025-04-17,Retail,Store,P172097752823
C009148741772,2025-06-06,EC,JD,P221393147293
C009148741772,2025-05-17,EC,MPS,P939332442061
C009148741772,2025-07-14,Retail,Store,P7477784613778
C009148741772,2025-07-22,Retail,Store,P9719592812934
C93009652783,2025-05-26,EC,.CN,P897887202095
C93009652783,2025-07-28,EC,.CN,P076186363921
C93009652783,2025-05-09,Retail,Store,P461002358318
C93009652783,2025-04-09,EC,Douyin,P185909449627
C93009652783,2025-05-25,EC,JD,P30096955390
C93009652783,2025-06-23,EC,JD,P331882333129
C93009652783,2025-07-23,EC,JD,P577351126363
C82382369443,2025-02-09,Retail,Store,P65685327866
C82382369443,2025-04-04,Retail,Store,P945954577198
C82382369443,2025-02-24,Retail,Store,P569588713396
C16943948159,2025-03-30,EC,.CN,P245450572971
C720736461732,2025-02-03,Retail,Store,P807995625390
C720736461732,2025-02-06,EC,Douyin,P921655222256
C720736461732,2025-07-27,EC,.CN,P609565269668
C09765519412,2025-05-31,Retail,Store,P8980098713527
C60636406818,2025-02-09,Retail,Store,P735039595863
C1526567455,2025-05-31,EC,Tmall,P68509271867
C702791131452,2025-02-04,Retail,Store,P899194196054
C356228011654,2025-06-19,EC,Douyin,P139130574765
C043191661832,2025-04-21,EC,.CN,P8808981613295
C043191661832,2025-02-16,EC,JD,P61373558217
C04009228445,2025-02-03,EC,Douyin,P4717104612949
C75732933303,2025-05-17,Retail,Store,P525814339389
C75732933303,2025-02-12,EC,.CN,P877379832772
C75732933303,2025-06-06,Retail,Store,P4387622613953
C75732933303,2025-03-07,EC,JD,P280546528011
C75732933303,2025-02-26,EC,.CN,P543442846085
C75732933303,2025-04-14,EC,Douyin,P15898778853
C75732933303,2025-05-16,Retail,Store,P010300541566
C75732933303,2025-02-24,EC,JD,P215046795753
C75732933303,2025-05-18,EC,.CN,P24792373472
C75732933303,2025-07-03,EC,Douyin,P013308296598
C75732933303,2025-07-16,EC,.CN,P586727239508
C75732933303,2025-03-24,Retail,Store,P8906150713764
C75732933303,2025-03-17,EC,.CN,P569418874605
C75732933303,2025-05-07,EC,JD,P257767123477
C75732933303,2025-03-13,EC,Tmall,P114772808397
C75732933303,2025-07-24,EC,Tmall,P9918685513476
C75732933303,2025-04-28,EC,.CN,P828597589835
C75732933303,2025-04-19,EC,MPS,P3882587812600
C75732933303,2025-03-19,Retail,Store,P322471989611
C75732933303,2025-02-14,EC,Tmall,P317386454614
C75732933303,2025-06-09,EC,MPS,P155273838391
C75732933303,2025-07-19,EC,.CN,P9422489813227
C75732933303,2025-03-23,EC,.CN,P379955491859
C75732933303,2025-05-13,Retail,Store,P062199274073
C75732933303,2025-03-08,EC,Tmall,P584212843314
C75732933303,2025-02-26,Retail,Store,P100167217210
C75732933303,2025-03-03,EC,JD,P736688021418
C75732933303,2025-04-29,EC,Douyin,P355327432202
C75732933303,2025-05-02,Retail,Store,P025827714056
C75732933303,2025-05-16,EC,JD,P6805030310030
C75732933303,2025-03-13,EC,JD,P706827534956
C75732933303,2025-02-19,EC,Douyin,P0701674910008
C75732933303,2025-06-27,Retail,Store,P464436379141
C75732933303,2025-02-23,EC,Tmall,P4333661111283
C75732933303,2025-04-10,Retail,Store,P083721065104
C75732933303,2025-05-18,EC,Tmall,P5790687211412
C75732933303,2025-03-21,Retail,Store,P076027844898
C75732933303,2025-04-06,EC,Douyin,P084130226957
C75732933303,2025-05-01,EC,Douyin,P11170830907
C75732933303,2025-05-14,Retail,Store,P4429121812703
C75732933303,2025-06-28,Retail,Store,P082625744101
C75732933303,2025-05-09,Retail,Store,P004832321605
C75732933303,2025-05-15,Retail,Store,P233209851723
C75732933303,2025-02-23,Retail,Store,P428379396632
C75732933303,2025-03-15,EC,JD,P137239176197
C75732933303,2025-04-01,Retail,Store,P827528588348
C75732933303,2025-03-05,EC,Tmall,P754317504441
C75732933303,2025-02-26,Retail,Store,P973471182333
C75732933303,2025-04-08,Retail,Store,P01711738367
C75732933303,2025-07-13,Retail,Store,P481441236104
C75732933303,2025-06-06,EC,Douyin,P634697621336
C75732933303,2025-06-09,Retail,Store,P4071830911511
C75732933303,2025-04-12,Retail,Store,P419182969631
C75732933303,2025-06-09,EC,.CN,P0622965213062
C75732933303,2025-06-16,EC,MPS,P059646626316
C75732933303,2025-04-06,Retail,Store,P020055924900
C75732933303,2025-02-28,Retail,Store,P942211783579
C75732933303,2025-06-17,Retail,Store,P4034995610384
C75732933303,2025-04-03,Retail,Store,P832312575183
C75732933303,2025-07-09,Retail,Store,P346522564807
C75732933303,2025-03-10,Retail,Store,P7258954713168
C75732933303,2025-06-16,Retail,Store,P9439853713024
C75732933303,2025-03-01,EC,Douyin,P441983742734
C75732933303,2025-03-19,EC,Douyin,P58175885780
C75732933303,2025-03-14,EC,JD,P0575919013745
C75732933303,2025-04-25,EC,Tmall,P0927519113679
C75732933303,2025-04-29,Retail,Store,P4839773513667
C575636821459,2025-07-14,EC,JD,P866910778355
C575636821459,2025-04-27,EC,MPS,P685230905052
C575636821459,2025-06-01,Retail,Store,P153337245241
C575636821459,2025-05-11,Retail,Store,P395217961579
C575636821459,2025-03-20,Retail,Store,P730541191261
C575636821459,2025-04-01,EC,Tmall,P15212239707
C575636821459,2025-06-02,Retail,Store,P78356991963
C575636821459,2025-07-11,EC,Tmall,P400319281278
C575636821459,2025-07-24,EC,.CN,P904684311156
C575636821459,2025-07-05,EC,Douyin,P3648264912293
C909360671985,2025-03-10,EC,Douyin,P993813263592
C909360671985,2025-02-10,EC,Douyin,P6805754114237
C909360671985,2025-04-23,Retail,Store,P973578091100
C909360671985,2025-02-14,Retail,Store,P713707733812
C909360671985,2025-05-09,EC,MPS,P126390341798
C909360671985,2025-02-15,EC,Tmall,P470175157867
C909360671985,2025-07-02,Retail,Store,P438692334733
C909360671985,2025-05-11,EC,JD,P004874053873
C909360671985,2025-04-26,EC,JD,P1234886214209
C909360671985,2025-04-01,EC,Douyin,P548302379517
C909360671985,2025-07-28,Retail,Store,P382107409899
C616700061172,2025-03-11,EC,Douyin,P651911221586
C617255741556,2025-06-02,Retail,Store,P20451573839
C617255741556,2025-06-21,EC,.CN,P335919896273
C617255741556,2025-05-28,EC,Douyin,P29023534565
C617255741556,2025-05-24,Retail,Store,P37124050655
C789825451272,2025-03-21,EC,Tmall,P078551888418
C859215471250,2025-03-02,EC,.CN,P325302581016
C531898131346,2025-05-07,Retail,Store,P053419213501
C531898131346,2025-04-11,EC,JD,P404578174166
C531898131346,2025-06-28,EC,JD,P6405909714305
C44702535430,2025-06-04,EC,.CN,P8192568110805
C02034740978,2025-02-19,EC,JD,P926502113036
C725140971075,2025-05-11,EC,MPS,P48442913109
C215784471844,2025-05-17,EC,JD,P747092168598
C39661866939,2025-07-01,EC,MPS,P944374573966
C14704875614,2025-03-13,Retail,Store,P5887255114160
C14704875614,2025-06-19,EC,Tmall,P841418905565
C14704875614,2025-05-18,Retail,Store,P59928424608
C346741831494,2025-07-07,Retail,Store,P124568865795
C346741831494,2025-04-13,Retail,Store,P82406692890
C346741831494,2025-04-30,EC,.CN,P04824682264
C346741831494,2025-07-21,Retail,Store,P193898734262
C346741831494,2025-07-28,Retail,Store,P699091279616
C346741831494,2025-05-04,EC,MPS,P3126414011014
C346741831494,2025-04-09,Retail,Store,P676192198253
C346741831494,2025-03-06,EC,.CN,P980823202120
C346741831494,2025-06-30,EC,Douyin,P4350987010505
C346741831494,2025-05-25,Retail,Store,P03026285875
C346741831494,2025-07-25,EC,JD,P275547437569
C346741831494,2025-06-29,EC,Douyin,P984465806300
C346741831494,2025-04-29,Retail,Store,P911454219256
C346741831494,2025-03-07,Retail,Store,P7113794313071
C346741831494,2025-02-25,Retail,Store,P60475530162
C346741831494,2025-07-28,EC,MPS,P373482475943
C346741831494,2025-06-12,Retail,Store,P60653747926
C346741831494,2025-05-09,EC,JD,P615776392689
C346741831494,2025-04-29,EC,JD,P57012070150
C346741831494,2025-07-27,Retail,Store,P523330276763
C346741831494,2025-05-10,Retail,Store,P69579337435
C346741831494,2025-05-16,EC,.CN,P31378262235
C346741831494,2025-07-05,Retail,Store,P3536148011945
C346741831494,2025-07-27,EC,MPS,P022580013147
C346741831494,2025-05-01,EC,Tmall,P559449937701
C346741831494,2025-05-02,EC,.CN,P231116791669
C346741831494,2025-03-12,EC,.CN,P398798307861
C346741831494,2025-02-12,Retail,Store,P7906034913344
C346741831494,2025-02-09,Retail,Store,P21459761713
C346741831494,2025-07-24,EC,JD,P454674841474
C346741831494,2025-04-14,Retail,Store,P117586549253
C346741831494,2025-05-08,EC,JD,P989817801883
C346741831494,2025-05-02,Retail,Store,P1823021412686
C346741831494,2025-03-17,EC,Douyin,P665766001986
C346741831494,2025-02-26,Retail,Store,P414850236965
C346741831494,2025-03-23,EC,.CN,P471624904083
C346741831494,2025-04-10,EC,.CN,P246074762770
C346741831494,2025-05-13,Retail,Store,P160783818944
C346741831494,2025-03-21,EC,JD,P968494871280
C346741831494,2025-03-18,EC,MPS,P604158858576
C346741831494,2025-06-04,Retail,Store,P9948194213516
C346741831494,2025-06-19,Retail,Store,P265237052558
C346741831494,2025-06-17,EC,.CN,P524302768119
C346741831494,2025-07-16,EC,Douyin,P289043989957
C346741831494,2025-04-15,EC,.CN,P628973506621
C346741831494,2025-02-12,EC,Tmall,P959145951421
C346741831494,2025-07-13,Retail,Store,P324537469857
C346741831494,2025-07-15,EC,Tmall,P5886875812917
C346741831494,2025-06-06,Retail,Store,P459991829981
C346741831494,2025-07-21,Retail,Store,P8101683413339
C346741831494,2025-06-18,Retail,Store,P697789121994
C346741831494,2025-06-08,EC,.CN,P878260222811
C346741831494,2025-06-23,Retail,Store,P3086934414300
C346741831494,2025-07-17,EC,Tmall,P417471497772
C346741831494,2025-06-29,EC,.CN,P064202394055
C67177650205,2025-07-01,EC,Tmall,P613428165983
C88460939525,2025-06-07,EC,MPS,P3461952112425
C310397971661,2025-04-02,Retail,Store,P765879781759
C4755660212,2025-05-16,EC,.CN,P1346858810828
C108528191979,2025-02-26,Retail,Store,P846208442146
C108528191979,2025-07-18,EC,MPS,P219744709888
C67439960176,2025-05-23,EC,Tmall,P2469202711258
C67439960176,2025-04-18,Retail,Store,P301198596926
C67439960176,2025-04-19,EC,JD,P497010806633
C213726361162,2025-05-26,Retail,Store,P146182617962
C945749681850,2025-07-10,EC,JD,P698192009415
C52374033544,2025-03-25,EC,.CN,P945438225296
C60721170481,2025-02-18,Retail,Store,P047623807743
C701025861210,2025-03-10,EC,MPS,P4138493914303
C935510831761,2025-07-15,EC,.CN,P6427764111349
C935510831761,2025-02-07,Retail,Store,P778443036174
C67965074637,2025-04-08,Retail,Store,P3799003510129
C135159431932,2025-03-09,EC,.CN,P594914089674
C135159431932,2025-04-22,EC,MPS,P791658926255
C908602821171,2025-04-01,EC,Tmall,P709554035476
C02193707398,2025-04-03,EC,Douyin,P839703462393
C469783101106,2025-07-03,EC,JD,P5231064712402
C01523702886,2025-06-05,Retail,Store,P0613984812841
C84339097649,2025-07-25,Retail,Store,P9164657315
C84339097649,2025-06-14,Retail,Store,P779455455447
C26934737625,2025-06-05,EC,JD,P055322467880
C85972349275,2025-04-19,EC,MPS,P082863435783
C85972349275,2025-03-28,Retail,Store,P171877659610
C85972349275,2025-02-13,EC,Douyin,P449604953529
C71547184480,2025-04-15,EC,MPS,P06853764568
C68211174493,2025-07-11,EC,MPS,P26865906676
C06905312354,2025-02-14,Retail,Store,P138104806074
C487467191399,2025-03-23,EC,MPS,P951956781081
C487467191399,2025-03-29,EC,JD,P823944938416
C487467191399,2025-04-07,EC,Douyin,P117309202444
C08021241262,2025-05-03,EC,JD,P607128476928
C08021241262,2025-05-01,EC,.CN,P233567108218
C08021241262,2025-07-13,EC,Tmall,P983172884736
C08021241262,2025-06-04,Retail,Store,P440548656229
C08021241262,2025-03-19,Retail,Store,P443569161493
C08021241262,2025-04-02,EC,JD,P7879306712663
C08021241262,2025-07-19,EC,JD,P319154114175
C08021241262,2025-06-22,Retail,Store,P64011478242
C08021241262,2025-02-27,Retail,Store,P1062426710757
C08021241262,2025-03-31,EC,MPS,P5124666713160
C08021241262,2025-04-12,Retail,Store,P400717699049
C150932701904,2025-06-12,EC,MPS,P9614143313034
C71095234910,2025-06-27,Retail,Store,P3742217011331
C940872731453,2025-04-18,EC,.CN,P237747904571
C940872731453,2025-05-01,Retail,Store,P6322846712039
C940872731453,2025-07-17,Retail,Store,P1596857913510
C35675307844,2025-04-06,EC,Douyin,P742470283830
C35675307844,2025-07-28,EC,Tmall,P152329632474
C35675307844,2025-02-14,Retail,Store,P1627920713822
C35675307844,2025-06-14,Retail,Store,P346522564807
C35675307844,2025-05-08,EC,MPS,P4708656510344
C35675307844,2025-03-08,Retail,Store,P4880923912309
C35675307844,2025-05-31,Retail,Store,P06747411370
C35675307844,2025-02-28,EC,Douyin,P22366911959
C35675307844,2025-07-03,Retail,Store,P6414510412787
C810453051386,2025-03-28,EC,Tmall,P9034211711169
C132503241947,2025-02-27,EC,Tmall,P204922448155
C132503241947,2025-04-04,Retail,Store,P678228707959
C132503241947,2025-06-18,Retail,Store,P91069619258
C145069101429,2025-06-26,EC,JD,P2141247012581
C145069101429,2025-06-13,EC,JD,P1494107510523
C145069101429,2025-02-19,EC,MPS,P41529939871
C145069101429,2025-03-08,Retail,Store,P637001225874
C145069101429,2025-07-03,Retail,Store,P06898516290
C145069101429,2025-03-26,Retail,Store,P0758992810837
C145069101429,2025-03-09,Retail,Store,P326966897336
C145069101429,2025-05-31,EC,Douyin,P038504113714
C24454033789,2025-03-21,EC,MPS,P7760497910000
C24454033789,2025-04-07,EC,.CN,P097376841533
C24454033789,2025-02-24,EC,Douyin,P1382890013207
C24454033789,2025-02-09,EC,.CN,P925149175326
C24454033789,2025-03-15,EC,Tmall,P860208989710
C24454033789,2025-06-12,Retail,Store,P234321845458
C24454033789,2025-07-20,Retail,Store,P935241863988
C24454033789,2025-02-03,EC,Douyin,P413176719054
C24454033789,2025-07-22,Retail,Store,P901474332651
C24454033789,2025-05-10,Retail,Store,P259236546296
C24454033789,2025-07-04,Retail,Store,P229351041624
C24454033789,2025-07-06,Retail,Store,P7786777214106
C24454033789,2025-04-28,Retail,Store,P753049143586
C24454033789,2025-05-11,Retail,Store,P9164657315
C24454033789,2025-04-24,EC,.CN,P73671693549
C24454033789,2025-07-02,EC,Tmall,P1662716513459
C24454033789,2025-07-02,Retail,Store,P657461503463
C481999441633,2025-04-01,EC,MPS,P1689748712273
C481999441633,2025-03-30,Retail,Store,P719681933362
C481999441633,2025-07-10,Retail,Store,P98037694922
C481999441633,2025-07-26,Retail,Store,P20158811536
C59695335866,2025-03-21,Retail,Store,P7157822114185
C59695335866,2025-03-26,EC,JD,P838954124026
C59695335866,2025-07-11,EC,Douyin,P843951451937
C59695335866,2025-03-28,Retail,Store,P632018672854
C91482442189,2025-07-20,Retail,Store,P6113486712006
C91482442189,2025-07-14,EC,Douyin,P140331755081
C396751801088,2025-04-10,EC,Tmall,P060772274761
C396751801088,2025-04-17,Retail,Store,P722225581005
C119474691462,2025-06-07,Retail,Store,P184673526425
C119474691462,2025-07-20,EC,Douyin,P001525855663
C119474691462,2025-05-07,Retail,Store,P707491722209
C119474691462,2025-04-23,Retail,Store,P9164657315
C538560551117,2025-03-07,Retail,Store,P358469621270
C538560551117,2025-03-27,EC,Tmall,P269964958296
C538560551117,2025-04-18,Retail,Store,P953507136167
C538560551117,2025-06-30,EC,JD,P919485788191
C538560551117,2025-06-11,EC,MPS,P120529245623
C538560551117,2025-06-29,Retail,Store,P826735844847
C538560551117,2025-04-06,Retail,Store,P5957563912916
C538560551117,2025-07-08,EC,MPS,P241612759538
C538560551117,2025-03-04,EC,.CN,P4573073513307
C538560551117,2025-02-14,EC,Tmall,P0828052712566
C538560551117,2025-02-13,Retail,Store,P312477069383
C538560551117,2025-05-27,EC,Tmall,P061759158381
C538560551117,2025-02-03,EC,MPS,P53334842336
C538560551117,2025-06-15,EC,Douyin,P05402911420
C538560551117,2025-07-05,EC,Douyin,P420307335284
C538560551117,2025-07-02,EC,Douyin,P284498084239
C538560551117,2025-02-04,EC,.CN,P479923186907
C59395621428,2025-06-29,EC,.CN,P990184777493
C59395621428,2025-03-28,EC,Douyin,P973578091100
C59395621428,2025-04-18,EC,Douyin,P7451711113624
C59395621428,2025-02-09,Retail,Store,P873743772835
C59395621428,2025-07-19,EC,JD,P639449617931
C59395621428,2025-03-16,Retail,Store,P086825037121
C59395621428,2025-05-31,Retail,Store,P176333192031
C59395621428,2025-04-08,EC,MPS,P285603359598
C59395621428,2025-05-20,EC,Tmall,P236112123085
C59395621428,2025-03-28,EC,Douyin,P489209636010
C59395621428,2025-04-28,Retail,Store,P434466223750
C59395621428,2025-05-27,EC,.CN,P982856698900
C59395621428,2025-03-16,Retail,Store,P793797866753
C59395621428,2025-02-19,EC,Tmall,P838954124026
C59395621428,2025-03-02,Retail,Store,P245109682377
C59395621428,2025-05-12,EC,JD,P9343811612360
C59395621428,2025-05-07,EC,Tmall,P280442308232
C59395621428,2025-06-14,Retail,Store,P9773500713981
C59395621428,2025-02-05,Retail,Store,P738020159718
C59395621428,2025-04-21,EC,JD,P205343353421
C59395621428,2025-05-22,EC,MPS,P63736937216
C59395621428,2025-07-10,Retail,Store,P871234384760
C59395621428,2025-07-26,EC,Douyin,P6765064712563
C59395621428,2025-02-15,EC,Douyin,P779900244184
C59395621428,2025-04-01,Retail,Store,P700559236980
C59395621428,2025-06-05,EC,.CN,P4543742413202
C59395621428,2025-05-14,Retail,Store,P5384377411534
C59395621428,2025-05-28,Retail,Store,P788943218185
C59395621428,2025-05-12,Retail,Store,P622951123512
C59395621428,2025-04-03,Retail,Store,P5023924310632
C59395621428,2025-05-12,EC,.CN,P411194305955
C59395621428,2025-07-24,Retail,Store,P612241325533
C59395621428,2025-06-11,Retail,Store,P2635351080
C59395621428,2025-05-04,Retail,Store,P14586194841
C59395621428,2025-04-09,EC,.CN,P555156642639
C59395621428,2025-06-28,EC,Douyin,P907090139146
C59395621428,2025-06-25,EC,.CN,P003665928079
C59395621428,2025-06-05,EC,MPS,P428206763622
C59395621428,2025-04-06,Retail,Store,P720581588156
C59395621428,2025-03-04,EC,Douyin,P584056955630
C59395621428,2025-05-19,Retail,Store,P619280188071
C59395621428,2025-05-13,Retail,Store,P238864999533
C59395621428,2025-05-14,Retail,Store,P727655049546
C59395621428,2025-07-10,EC,Douyin,P034682419431
C59395621428,2025-05-12,Retail,Store,P655352836920
C59395621428,2025-05-06,Retail,Store,P924451136721
C59395621428,2025-03-13,Retail,Store,P442927679698
C59395621428,2025-02-23,EC,Tmall,P5374295810131
C984025551432,2025-02-04,Retail,Store,P377526255053
C82333319114,2025-02-25,EC,MPS,P444037761643
C473593961446,2025-04-20,EC,Douyin,P489474466638
C473593961446,2025-06-10,EC,JD,P106470436993
C473593961446,2025-07-03,EC,MPS,P4526475412893
C69722010699,2025-02-05,Retail,Store,P790978059985
C69722010699,2025-04-19,Retail,Store,P258376597205
C69722010699,2025-02-10,Retail,Store,P202885285968
C69722010699,2025-05-25,EC,MPS,P118739213262
C69722010699,2025-06-02,Retail,Store,P245450572971
C69722010699,2025-07-16,Retail,Store,P621404585965
C69722010699,2025-05-17,EC,JD,P862097995388
C61346948200,2025-02-08,EC,Tmall,P09008117858
C485511041003,2025-02-20,EC,Tmall,P702291594348
C252052411241,2025-05-02,Retail,Store,P8576611810714
C252052411241,2025-03-26,EC,Tmall,P614682346383
